indicator_code,indicator_label,spatial_level,region_or_country,year,numeric_value,value,ci_low,ci_high,disagg_dim1,disagg_dim1_code,source_file,TimeDimensionBegin,TimeDimensionEnd,Region name,Category
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,WPR,2019,14.81481,15,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS03,AMRGLASS_QA05,1/1/2019,12/31/2019,W. Pacific,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,WPR,2019,0,0,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS05,AMRGLASS_QA05,1/1/2019,12/31/2019,W. Pacific,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,WPR,2019,0,0,,,AMRGLASSCATEGORY,AMRGLASS_ISITESTABLISHED04,AMRGLASS_QA05,1/1/2019,12/31/2019,W. Pacific,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,WPR,2019,74.07407,74,,,AMRGLASSCATEGORY,AMRGLASS_ISITESTABLISHED05,AMRGLASS_QA05,1/1/2019,12/31/2019,W. Pacific,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,WPR,2020,14.81481,15,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS01,AMRGLASS_QA05,1/1/2020,12/31/2020,W. Pacific,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,WPR,2020,0,0,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS02,AMRGLASS_QA05,1/1/2020,12/31/2020,W. Pacific,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,WPR,2020,18.51852,19,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS03,AMRGLASS_QA05,1/1/2020,12/31/2020,W. Pacific,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,WPR,2020,0,0,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS05,AMRGLASS_QA05,1/1/2020,12/31/2020,W. Pacific,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,WPR,2020,0,0,,,AMRGLASSCATEGORY,AMRGLASS_ISITESTABLISHED04,AMRGLASS_QA05,1/1/2020,12/31/2020,W. Pacific,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,WPR,2020,66.66667,67,,,AMRGLASSCATEGORY,AMRGLASS_ISITESTABLISHED05,AMRGLASS_QA05,1/1/2020,12/31/2020,W. Pacific,Lab Quality
AMRGLASS_SURVL01,Surveillance — Countries reporting AMR data (count),REGION,AFR,2017,30,30,,,,,AMRGLASS_SURVL01,1/1/2017,12/31/2017,Africa,Surveillance
AMRGLASS_SURVL01,Surveillance — Countries reporting AMR data (count),REGION,AFR,2018,30,30,,,,,AMRGLASS_SURVL01,1/1/2018,12/31/2018,Africa,Surveillance
AMRGLASS_SURVL01,Surveillance — Countries reporting AMR data (count),REGION,AFR,2019,39,39,,,,,AMRGLASS_SURVL01,1/1/2019,12/31/2019,Africa,Surveillance
AMRGLASS_SURVL01,Surveillance — Countries reporting AMR data (count),REGION,AFR,2020,217,217,,,,,AMRGLASS_SURVL01,1/1/2020,12/31/2020,Africa,Surveillance
AMRGLASS_SURVL01,Surveillance — Countries reporting AMR data (count),REGION,AMR,2019,4132,4132,,,,,AMRGLASS_SURVL01,1/1/2019,12/31/2019,Americas,Surveillance
AMRGLASS_SURVL01,Surveillance — Countries reporting AMR data (count),REGION,AMR,2020,76,76,,,,,AMRGLASS_SURVL01,1/1/2020,12/31/2020,Americas,Surveillance
AMRGLASS_SURVL01,Surveillance — Countries reporting AMR data (count),REGION,EMR,2017,54,54,,,,,AMRGLASS_SURVL01,1/1/2017,12/31/2017,E. Mediterranean,Surveillance
AMRGLASS_SURVL01,Surveillance — Countries reporting AMR data (count),REGION,EMR,2018,100,100,,,,,AMRGLASS_SURVL01,1/1/2018,12/31/2018,E. Mediterranean,Surveillance
AMRGLASS_SURVL01,Surveillance — Countries reporting AMR data (count),REGION,EMR,2019,168,168,,,,,AMRGLASS_SURVL01,1/1/2019,12/31/2019,E. Mediterranean,Surveillance
AMRGLASS_SURVL01,Surveillance — Countries reporting AMR data (count),REGION,EMR,2020,149,149,,,,,AMRGLASS_SURVL01,1/1/2020,12/31/2020,E. Mediterranean,Surveillance
AMRGLASS_SURVL01,Surveillance — Countries reporting AMR data (count),REGION,EUR,2017,131,131,,,,,AMRGLASS_SURVL01,1/1/2017,12/31/2017,Europe,Surveillance
AMRGLASS_SURVL01,Surveillance — Countries reporting AMR data (count),REGION,EUR,2018,947,947,,,,,AMRGLASS_SURVL01,1/1/2018,12/31/2018,Europe,Surveillance
AMRGLASS_SURVL01,Surveillance — Countries reporting AMR data (count),REGION,EUR,2019,1117,1117,,,,,AMRGLASS_SURVL01,1/1/2019,12/31/2019,Europe,Surveillance
AMRGLASS_SURVL01,Surveillance — Countries reporting AMR data (count),REGION,EUR,2020,1232,1232,,,,,AMRGLASS_SURVL01,1/1/2020,12/31/2020,Europe,Surveillance
AMRGLASS_SURVL01,Surveillance — Countries reporting AMR data (count),REGION,SEAR,2017,2,2,,,,,AMRGLASS_SURVL01,1/1/2017,12/31/2017,SE Asia,Surveillance
AMRGLASS_SURVL01,Surveillance — Countries reporting AMR data (count),REGION,SEAR,2018,28,28,,,,,AMRGLASS_SURVL01,1/1/2018,12/31/2018,SE Asia,Surveillance
AMRGLASS_SURVL01,Surveillance — Countries reporting AMR data (count),REGION,SEAR,2019,34,34,,,,,AMRGLASS_SURVL01,1/1/2019,12/31/2019,SE Asia,Surveillance
AMRGLASS_SURVL01,Surveillance — Countries reporting AMR data (count),REGION,SEAR,2020,129,129,,,,,AMRGLASS_SURVL01,1/1/2020,12/31/2020,SE Asia,Surveillance
AMRGLASS_SURVL01,Surveillance — Countries reporting AMR data (count),REGION,WPR,2017,6,6,,,,,AMRGLASS_SURVL01,1/1/2017,12/31/2017,W. Pacific,Surveillance
AMRGLASS_SURVL01,Surveillance — Countries reporting AMR data (count),REGION,WPR,2018,58,58,,,,,AMRGLASS_SURVL01,1/1/2018,12/31/2018,W. Pacific,Surveillance
AMRGLASS_SURVL01,Surveillance — Countries reporting AMR data (count),REGION,WPR,2019,67,67,,,,,AMRGLASS_SURVL01,1/1/2019,12/31/2019,W. Pacific,Surveillance
AMRGLASS_SURVL01,Surveillance — Countries reporting AMR data (count),REGION,WPR,2020,104,104,,,,,AMRGLASS_SURVL01,1/1/2020,12/31/2020,W. Pacific,Surveillance
AMRGLASS_SURVL02,Surveillance — Countries with national AMR surveillance,REGION,AFR,2017,5,5,,,,,AMRGLASS_SURVL02,1/1/2017,12/31/2017,Africa,Surveillance
AMRGLASS_SURVL02,Surveillance — Countries with national AMR surveillance,REGION,AFR,2018,5,5,,,,,AMRGLASS_SURVL02,1/1/2018,12/31/2018,Africa,Surveillance
AMRGLASS_SURVL02,Surveillance — Countries with national AMR surveillance,REGION,AFR,2019,42,42,,,,,AMRGLASS_SURVL02,1/1/2019,12/31/2019,Africa,Surveillance
AMRGLASS_SURVL02,Surveillance — Countries with national AMR surveillance,REGION,AFR,2020,9,9,,,,,AMRGLASS_SURVL02,1/1/2020,12/31/2020,Africa,Surveillance
AMRGLASS_SURVL02,Surveillance — Countries with national AMR surveillance,REGION,AMR,2019,40600,40600,,,,,AMRGLASS_SURVL02,1/1/2019,12/31/2019,Americas,Surveillance
AMRGLASS_SURVL02,Surveillance — Countries with national AMR surveillance,REGION,AMR,2020,6,6,,,,,AMRGLASS_SURVL02,1/1/2020,12/31/2020,Americas,Surveillance
AMRGLASS_SURVL02,Surveillance — Countries with national AMR surveillance,REGION,EMR,2017,109,109,,,,,AMRGLASS_SURVL02,1/1/2017,12/31/2017,E. Mediterranean,Surveillance
AMRGLASS_SURVL02,Surveillance — Countries with national AMR surveillance,REGION,EMR,2018,129,129,,,,,AMRGLASS_SURVL02,1/1/2018,12/31/2018,E. Mediterranean,Surveillance
AMRGLASS_SURVL02,Surveillance — Countries with national AMR surveillance,REGION,EMR,2019,204,204,,,,,AMRGLASS_SURVL02,1/1/2019,12/31/2019,E. Mediterranean,Surveillance
AMRGLASS_SURVL02,Surveillance — Countries with national AMR surveillance,REGION,EMR,2020,59,59,,,,,AMRGLASS_SURVL02,1/1/2020,12/31/2020,E. Mediterranean,Surveillance
AMRGLASS_SURVL02,Surveillance — Countries with national AMR surveillance,REGION,EUR,2017,6,6,,,,,AMRGLASS_SURVL02,1/1/2017,12/31/2017,Europe,Surveillance
AMRGLASS_SURVL02,Surveillance — Countries with national AMR surveillance,REGION,EUR,2018,145,145,,,,,AMRGLASS_SURVL02,1/1/2018,12/31/2018,Europe,Surveillance
AMRGLASS_SURVL02,Surveillance — Countries with national AMR surveillance,REGION,EUR,2019,15901,15901,,,,,AMRGLASS_SURVL02,1/1/2019,12/31/2019,Europe,Surveillance
AMRGLASS_SURVL02,Surveillance — Countries with national AMR surveillance,REGION,EUR,2020,19558,19558,,,,,AMRGLASS_SURVL02,1/1/2020,12/31/2020,Europe,Surveillance
AMRGLASS_SURVL02,Surveillance — Countries with national AMR surveillance,REGION,SEAR,2018,1,1,,,,,AMRGLASS_SURVL02,1/1/2018,12/31/2018,SE Asia,Surveillance
AMRGLASS_SURVL02,Surveillance — Countries with national AMR surveillance,REGION,SEAR,2019,3,3,,,,,AMRGLASS_SURVL02,1/1/2019,12/31/2019,SE Asia,Surveillance
AMRGLASS_SURVL02,Surveillance — Countries with national AMR surveillance,REGION,SEAR,2020,5,5,,,,,AMRGLASS_SURVL02,1/1/2020,12/31/2020,SE Asia,Surveillance
AMRGLASS_SURVL02,Surveillance — Countries with national AMR surveillance,REGION,WPR,2018,68,68,,,,,AMRGLASS_SURVL02,1/1/2018,12/31/2018,W. Pacific,Surveillance
AMRGLASS_SURVL02,Surveillance — Countries with national AMR surveillance,REGION,WPR,2019,68,68,,,,,AMRGLASS_SURVL02,1/1/2019,12/31/2019,W. Pacific,Surveillance
AMRGLASS_SURVL02,Surveillance — Countries with national AMR surveillance,REGION,WPR,2020,2,2,,,,,AMRGLASS_SURVL02,1/1/2020,12/31/2020,W. Pacific,Surveillance
AMRGLASS_SURVL03,Surveillance — Countries with data for key pathogens,REGION,AFR,2018,5,5,,,,,AMRGLASS_SURVL03,1/1/2018,12/31/2018,Africa,Surveillance
AMRGLASS_SURVL03,Surveillance — Countries with data for key pathogens,REGION,AFR,2019,12,12,,,,,AMRGLASS_SURVL03,1/1/2019,12/31/2019,Africa,Surveillance
AMRGLASS_SURVL03,Surveillance — Countries with data for key pathogens,REGION,AFR,2020,14,14,,,,,AMRGLASS_SURVL03,1/1/2020,12/31/2020,Africa,Surveillance
AMRGLASS_SURVL03,Surveillance — Countries with data for key pathogens,REGION,EMR,2018,6,6,,,,,AMRGLASS_SURVL03,1/1/2018,12/31/2018,E. Mediterranean,Surveillance
AMRGLASS_SURVL03,Surveillance — Countries with data for key pathogens,REGION,EMR,2019,1,1,,,,,AMRGLASS_SURVL03,1/1/2019,12/31/2019,E. Mediterranean,Surveillance
AMRGLASS_SURVL03,Surveillance — Countries with data for key pathogens,REGION,EMR,2020,16,16,,,,,AMRGLASS_SURVL03,1/1/2020,12/31/2020,E. Mediterranean,Surveillance
AMRGLASS_SURVL03,Surveillance — Countries with data for key pathogens,REGION,EUR,2017,147,147,,,,,AMRGLASS_SURVL03,1/1/2017,12/31/2017,Europe,Surveillance
AMRGLASS_SURVL03,Surveillance — Countries with data for key pathogens,REGION,EUR,2018,412,412,,,,,AMRGLASS_SURVL03,1/1/2018,12/31/2018,Europe,Surveillance
AMRGLASS_SURVL03,Surveillance — Countries with data for key pathogens,REGION,EUR,2019,363,363,,,,,AMRGLASS_SURVL03,1/1/2019,12/31/2019,Europe,Surveillance
AMRGLASS_SURVL03,Surveillance — Countries with data for key pathogens,REGION,EUR,2020,259,259,,,,,AMRGLASS_SURVL03,1/1/2020,12/31/2020,Europe,Surveillance
AMRGLASS_SURVL03,Surveillance — Countries with data for key pathogens,REGION,SEAR,2018,15,15,,,,,AMRGLASS_SURVL03,1/1/2018,12/31/2018,SE Asia,Surveillance
AMRGLASS_SURVL03,Surveillance — Countries with data for key pathogens,REGION,SEAR,2019,48,48,,,,,AMRGLASS_SURVL03,1/1/2019,12/31/2019,SE Asia,Surveillance
AMRGLASS_SURVL03,Surveillance — Countries with data for key pathogens,REGION,SEAR,2020,26,26,,,,,AMRGLASS_SURVL03,1/1/2020,12/31/2020,SE Asia,Surveillance
AMRGLASS_SURVL04,Surveillance — Countries with AMR data published,REGION,AFR,2020,11,11,,,,,AMRGLASS_SURVL04,1/1/2020,12/31/2020,Africa,Surveillance
AMRGLASS_SURVL04,Surveillance — Countries with AMR data published,REGION,AMR,2020,76,76,,,,,AMRGLASS_SURVL04,1/1/2020,12/31/2020,Americas,Surveillance
AMRGLASS_SURVL04,Surveillance — Countries with AMR data published,REGION,EMR,2020,303,303,,,,,AMRGLASS_SURVL04,1/1/2020,12/31/2020,E. Mediterranean,Surveillance
AMRGLASS_SURVL04,Surveillance — Countries with AMR data published,REGION,EUR,2020,308,308,,,,,AMRGLASS_SURVL04,1/1/2020,12/31/2020,Europe,Surveillance
AMRGLASS_SURVL04,Surveillance — Countries with AMR data published,REGION,SEAR,2018,13,13,,,,,AMRGLASS_SURVL04,1/1/2018,12/31/2018,SE Asia,Surveillance
AMRGLASS_SURVL04,Surveillance — Countries with AMR data published,REGION,SEAR,2019,25,25,,,,,AMRGLASS_SURVL04,1/1/2019,12/31/2019,SE Asia,Surveillance
AMRGLASS_SURVL04,Surveillance — Countries with AMR data published,REGION,SEAR,2020,87,87,,,,,AMRGLASS_SURVL04,1/1/2020,12/31/2020,SE Asia,Surveillance
AMRGLASS_SURVL04,Surveillance — Countries with AMR data published,REGION,WPR,2017,22,22,,,,,AMRGLASS_SURVL04,1/1/2017,12/31/2017,W. Pacific,Surveillance
AMRGLASS_SURVL04,Surveillance — Countries with AMR data published,REGION,WPR,2018,2026,2026,,,,,AMRGLASS_SURVL04,1/1/2018,12/31/2018,W. Pacific,Surveillance
AMRGLASS_SURVL04,Surveillance — Countries with AMR data published,REGION,WPR,2019,1973,1973,,,,,AMRGLASS_SURVL04,1/1/2019,12/31/2019,W. Pacific,Surveillance
AMRGLASS_SURVL04,Surveillance — Countries with AMR data published,REGION,WPR,2020,2075,2075,,,,,AMRGLASS_SURVL04,1/1/2020,12/31/2020,W. Pacific,Surveillance
AMRGLASS_SURVL05,Surveillance — Countries enrolled in GLASS,REGION,AFR,2017,35,35,,,,,AMRGLASS_SURVL05,1/1/2017,12/31/2017,Africa,Surveillance
AMRGLASS_SURVL05,Surveillance — Countries enrolled in GLASS,REGION,AFR,2018,40,40,,,,,AMRGLASS_SURVL05,1/1/2018,12/31/2018,Africa,Surveillance
AMRGLASS_SURVL05,Surveillance — Countries enrolled in GLASS,REGION,AFR,2019,93,93,,,,,AMRGLASS_SURVL05,1/1/2019,12/31/2019,Africa,Surveillance
AMRGLASS_SURVL05,Surveillance — Countries enrolled in GLASS,REGION,AFR,2020,251,251,,,,,AMRGLASS_SURVL05,1/1/2020,12/31/2020,Africa,Surveillance
AMRGLASS_SURVL05,Surveillance — Countries enrolled in GLASS,REGION,AMR,2017,0,0,,,,,AMRGLASS_SURVL05,1/1/2017,12/31/2017,Americas,Surveillance
AMRGLASS_SURVL05,Surveillance — Countries enrolled in GLASS,REGION,AMR,2018,0,0,,,,,AMRGLASS_SURVL05,1/1/2018,12/31/2018,Americas,Surveillance
AMRGLASS_SURVL05,Surveillance — Countries enrolled in GLASS,REGION,AMR,2019,44732,44732,,,,,AMRGLASS_SURVL05,1/1/2019,12/31/2019,Americas,Surveillance
AMRGLASS_SURVL05,Surveillance — Countries enrolled in GLASS,REGION,AMR,2020,158,158,,,,,AMRGLASS_SURVL05,1/1/2020,12/31/2020,Americas,Surveillance
AMRGLASS_SURVL05,Surveillance — Countries enrolled in GLASS,REGION,EMR,2017,163,163,,,,,AMRGLASS_SURVL05,1/1/2017,12/31/2017,E. Mediterranean,Surveillance
AMRGLASS_SURVL05,Surveillance — Countries enrolled in GLASS,REGION,EMR,2018,235,235,,,,,AMRGLASS_SURVL05,1/1/2018,12/31/2018,E. Mediterranean,Surveillance
AMRGLASS_SURVL05,Surveillance — Countries enrolled in GLASS,REGION,EMR,2019,373,373,,,,,AMRGLASS_SURVL05,1/1/2019,12/31/2019,E. Mediterranean,Surveillance
AMRGLASS_SURVL05,Surveillance — Countries enrolled in GLASS,REGION,EMR,2020,527,527,,,,,AMRGLASS_SURVL05,1/1/2020,12/31/2020,E. Mediterranean,Surveillance
AMRGLASS_SURVL05,Surveillance — Countries enrolled in GLASS,REGION,EUR,2017,284,284,,,,,AMRGLASS_SURVL05,1/1/2017,12/31/2017,Europe,Surveillance
AMRGLASS_SURVL05,Surveillance — Countries enrolled in GLASS,REGION,EUR,2018,1504,1504,,,,,AMRGLASS_SURVL05,1/1/2018,12/31/2018,Europe,Surveillance
AMRGLASS_SURVL05,Surveillance — Countries enrolled in GLASS,REGION,EUR,2019,17381,17381,,,,,AMRGLASS_SURVL05,1/1/2019,12/31/2019,Europe,Surveillance
AMRGLASS_SURVL05,Surveillance — Countries enrolled in GLASS,REGION,EUR,2020,21357,21357,,,,,AMRGLASS_SURVL05,1/1/2020,12/31/2020,Europe,Surveillance
AMRGLASS_SURVL05,Surveillance — Countries enrolled in GLASS,REGION,SEAR,2017,2,2,,,,,AMRGLASS_SURVL05,1/1/2017,12/31/2017,SE Asia,Surveillance
AMRGLASS_SURVL05,Surveillance — Countries enrolled in GLASS,REGION,SEAR,2018,57,57,,,,,AMRGLASS_SURVL05,1/1/2018,12/31/2018,SE Asia,Surveillance
AMRGLASS_SURVL05,Surveillance — Countries enrolled in GLASS,REGION,SEAR,2019,110,110,,,,,AMRGLASS_SURVL05,1/1/2019,12/31/2019,SE Asia,Surveillance
AMRGLASS_SURVL05,Surveillance — Countries enrolled in GLASS,REGION,SEAR,2020,247,247,,,,,AMRGLASS_SURVL05,1/1/2020,12/31/2020,SE Asia,Surveillance
AMRGLASS_SURVL05,Surveillance — Countries enrolled in GLASS,REGION,WPR,2017,28,28,,,,,AMRGLASS_SURVL05,1/1/2017,12/31/2017,W. Pacific,Surveillance
AMRGLASS_SURVL05,Surveillance — Countries enrolled in GLASS,REGION,WPR,2018,2152,2152,,,,,AMRGLASS_SURVL05,1/1/2018,12/31/2018,W. Pacific,Surveillance
AMRGLASS_SURVL05,Surveillance — Countries enrolled in GLASS,REGION,WPR,2019,2108,2108,,,,,AMRGLASS_SURVL05,1/1/2019,12/31/2019,W. Pacific,Surveillance
AMRGLASS_SURVL05,Surveillance — Countries enrolled in GLASS,REGION,WPR,2020,2181,2181,,,,,AMRGLASS_SURVL05,1/1/2020,12/31/2020,W. Pacific,Surveillance
